Username,Chapter.ID,factId,exam.Q,multiple_choice,reps.study,PC.study,final.alpha,studied,correct.exam
anon-038,_60_1,_1612_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-038,_71_1,_1843_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-038,_61_1,_1638_1,Q19,FALSE,8,1,0.2015625000000001,Studied,FALSE
anon-038,_72_1,_1869_1,Q19,FALSE,NA,NA,NA,Not studied,FALSE
anon-038,_62_1,_1668_1,Q19,TRUE,NA,NA,NA,Not studied,FALSE
anon-038,_73_1,_1899_1,Q19,TRUE,NA,NA,NA,Not studied,FALSE
anon-038,_63_1,_1685_1,Q22,FALSE,3,1,0.32148437499999993,Studied,FALSE
anon-038,_74_1,_1916_1,Q22,FALSE,NA,NA,NA,Not studied,FALSE
anon-038,_64_1,_1706_1,Q22,TRUE,NA,NA,NA,Not studied,FALSE
anon-038,_75_1,_1937_1,Q22,TRUE,NA,NA,NA,Not studied,FALSE
anon-038,_65_1,_1743_1,Q25,FALSE,5,1,0.25664062499999996,Studied,TRUE
anon-038,_76_1,_1974_1,Q25,FALSE,NA,NA,NA,Not studied,TRUE
anon-038,_77_1,_2003_1,Q25,TRUE,NA,NA,NA,Not studied,TRUE
anon-038,_66_1,_1772_1,Q25,TRUE,NA,NA,NA,Not studied,TRUE
anon-038,_48_1,_1346_1,Q3,FALSE,18,0.8333333333333334,0.2132812500000002,Studied,TRUE
anon-038,_46_1,_1306_1,Q3,FALSE,NA,NA,NA,Not studied,TRUE
anon-038,_37_1,_1101_1,Q3,TRUE,NA,NA,NA,Not studied,TRUE
anon-038,_43_1,_1231_1,Q3,TRUE,NA,NA,NA,Not studied,TRUE
anon-038,_44_1,_1250_1,Q5,FALSE,9,0.7777777777777778,0.15664062500000006,Studied,TRUE
anon-038,_38_1,_1120_1,Q5,FALSE,NA,NA,NA,Not studied,TRUE
anon-038,_40_1,_1170_1,Q5,FALSE,NA,NA,NA,Not studied,TRUE
anon-038,_39_1,_1145_1,Q5,TRUE,NA,NA,NA,Not studied,TRUE
anon-038,_45_1,_1275_1,Q5,TRUE,NA,NA,NA,Not studied,TRUE
anon-038,_49_1,_1365_1,Q8,FALSE,21,0.6666666666666666,0.3402343750000002,Studied,TRUE
anon-038,_51_1,_1413_1,Q8,FALSE,NA,NA,NA,Not studied,TRUE
anon-038,_50_1,_1389_1,Q8,TRUE,NA,NA,NA,Not studied,TRUE
anon-038,_52_1,_1437_1,Q8,TRUE,NA,NA,NA,Not studied,TRUE
anon-039,_41_1,_1181_1,Q1,TRUE,NA,NA,NA,Not studied,TRUE
anon-039,_42_1,_1196_1,Q1,FALSE,NA,NA,NA,Not studied,TRUE
anon-039,_47_1,_1311_1,Q1,FALSE,NA,NA,NA,Not studied,TRUE
anon-039,_34_1,_1036_1,Q1,FALSE,7,0.8571428571428571,0.20976562499999998,Studied,TRUE
anon-039,_35_1,_1051_1,Q1,TRUE,NA,NA,NA,Not studied,TRUE
anon-039,_55_1,_1529_1,Q11,FALSE,NA,NA,NA,Not studied,TRUE
anon-039,_53_1,_1469_1,Q11,FALSE,8,0.75,0.2992187500000001,Studied,TRUE
anon-039,_56_1,_1559_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-039,_54_1,_1499_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-039,_57_1,_1570_1,Q13,FALSE,NA,NA,NA,Not studied,TRUE
anon-039,_67_1,_1786_1,Q13,FALSE,4,1,0.20078125,Studied,TRUE
anon-039,_58_1,_1583_1,Q13,TRUE,NA,NA,NA,Not studied,TRUE
anon-039,_68_1,_1799_1,Q13,TRUE,NA,NA,NA,Not studied,TRUE
anon-039,_59_1,_1597_1,Q16,FALSE,NA,NA,NA,Not studied,TRUE
anon-039,_70_1,_1828_1,Q16,FALSE,5,0.8,0.27460937499999993,Studied,TRUE
anon-039,_60_1,_1612_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-039,_71_1,_1843_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-039,_61_1,_1638_1,Q19,FALSE,NA,NA,NA,Not studied,TRUE
anon-039,_72_1,_1869_1,Q19,FALSE,NA,NA,NA,Not studied,TRUE
anon-039,_62_1,_1668_1,Q19,TRUE,NA,NA,NA,Not studied,TRUE
anon-039,_73_1,_1899_1,Q19,TRUE,NA,NA,NA,Not studied,TRUE
anon-039,_63_1,_1685_1,Q22,FALSE,NA,NA,NA,Not studied,FALSE
anon-039,_74_1,_1916_1,Q22,FALSE,2,1,0.3,Studied,FALSE
anon-039,_64_1,_1706_1,Q22,TRUE,NA,NA,NA,Not studied,FALSE
anon-039,_75_1,_1937_1,Q22,TRUE,NA,NA,NA,Not studied,FALSE
anon-039,_65_1,_1743_1,Q25,FALSE,NA,NA,NA,Not studied,TRUE
anon-039,_76_1,_1974_1,Q25,FALSE,NA,NA,NA,Not studied,TRUE
anon-039,_77_1,_2003_1,Q25,TRUE,NA,NA,NA,Not studied,TRUE
anon-039,_66_1,_1772_1,Q25,TRUE,NA,NA,NA,Not studied,TRUE
anon-039,_48_1,_1346_1,Q3,FALSE,NA,NA,NA,Not studied,TRUE
anon-039,_46_1,_1306_1,Q3,FALSE,12,0.8333333333333334,0.22890624999999995,Studied,TRUE
anon-039,_37_1,_1101_1,Q3,TRUE,NA,NA,NA,Not studied,TRUE
anon-039,_43_1,_1231_1,Q3,TRUE,NA,NA,NA,Not studied,TRUE
anon-039,_44_1,_1250_1,Q5,FALSE,NA,NA,NA,Not studied,TRUE
anon-039,_38_1,_1120_1,Q5,FALSE,9,0.7777777777777778,0.15429687499999997,Studied,TRUE
anon-039,_40_1,_1170_1,Q5,FALSE,NA,NA,NA,Not studied,TRUE
anon-039,_39_1,_1145_1,Q5,TRUE,NA,NA,NA,Not studied,TRUE
anon-039,_45_1,_1275_1,Q5,TRUE,NA,NA,NA,Not studied,TRUE
anon-039,_49_1,_1365_1,Q8,FALSE,NA,NA,NA,Not studied,TRUE
anon-039,_51_1,_1413_1,Q8,FALSE,10,0.9,0.17578125000000003,Studied,TRUE
anon-039,_50_1,_1389_1,Q8,TRUE,NA,NA,NA,Not studied,TRUE
anon-039,_52_1,_1437_1,Q8,TRUE,NA,NA,NA,Not studied,TRUE
anon-040,_41_1,_1181_1,Q1,TRUE,3,1,0.301171875,Studied,TRUE
anon-040,_42_1,_1196_1,Q1,FALSE,NA,NA,NA,Not studied,TRUE
anon-040,_47_1,_1311_1,Q1,FALSE,NA,NA,NA,Not studied,TRUE
anon-040,_34_1,_1036_1,Q1,FALSE,NA,NA,NA,Not studied,TRUE
anon-040,_35_1,_1051_1,Q1,TRUE,NA,NA,NA,Not studied,TRUE
anon-040,_55_1,_1529_1,Q11,FALSE,NA,NA,NA,Not studied,TRUE
anon-040,_53_1,_1469_1,Q11,FALSE,NA,NA,NA,Not studied,TRUE
anon-040,_56_1,_1559_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-040,_54_1,_1499_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-040,_57_1,_1570_1,Q13,FALSE,NA,NA,NA,Not studied,TRUE
anon-040,_67_1,_1786_1,Q13,FALSE,NA,NA,NA,Not studied,TRUE
anon-040,_58_1,_1583_1,Q13,TRUE,NA,NA,NA,Not studied,TRUE
anon-040,_68_1,_1799_1,Q13,TRUE,NA,NA,NA,Not studied,TRUE
anon-040,_59_1,_1597_1,Q16,FALSE,NA,NA,NA,Not studied,FALSE
anon-040,_70_1,_1828_1,Q16,FALSE,NA,NA,NA,Not studied,FALSE
anon-040,_60_1,_1612_1,Q16,TRUE,NA,NA,NA,Not studied,FALSE
anon-040,_71_1,_1843_1,Q16,TRUE,NA,NA,NA,Not studied,FALSE
anon-040,_61_1,_1638_1,Q19,FALSE,NA,NA,NA,Not studied,TRUE
anon-040,_72_1,_1869_1,Q19,FALSE,NA,NA,NA,Not studied,TRUE
anon-040,_62_1,_1668_1,Q19,TRUE,NA,NA,NA,Not studied,TRUE
anon-040,_73_1,_1899_1,Q19,TRUE,NA,NA,NA,Not studied,TRUE
anon-040,_63_1,_1685_1,Q22,FALSE,NA,NA,NA,Not studied,FALSE
anon-040,_74_1,_1916_1,Q22,FALSE,NA,NA,NA,Not studied,FALSE
anon-040,_64_1,_1706_1,Q22,TRUE,NA,NA,NA,Not studied,FALSE
anon-040,_75_1,_1937_1,Q22,TRUE,NA,NA,NA,Not studied,FALSE
anon-040,_65_1,_1743_1,Q25,FALSE,NA,NA,NA,Not studied,FALSE
anon-040,_76_1,_1974_1,Q25,FALSE,NA,NA,NA,Not studied,FALSE
anon-040,_77_1,_2003_1,Q25,TRUE,NA,NA,NA,Not studied,FALSE
anon-040,_66_1,_1772_1,Q25,TRUE,NA,NA,NA,Not studied,FALSE
anon-040,_48_1,_1346_1,Q3,FALSE,NA,NA,NA,Not studied,FALSE
anon-040,_46_1,_1306_1,Q3,FALSE,NA,NA,NA,Not studied,FALSE
anon-040,_37_1,_1101_1,Q3,TRUE,NA,NA,NA,Not studied,FALSE
anon-040,_43_1,_1231_1,Q3,TRUE,NA,NA,NA,Not studied,FALSE
anon-040,_44_1,_1250_1,Q5,FALSE,NA,NA,NA,Not studied,TRUE
anon-040,_38_1,_1120_1,Q5,FALSE,NA,NA,NA,Not studied,TRUE
anon-040,_40_1,_1170_1,Q5,FALSE,NA,NA,NA,Not studied,TRUE
anon-040,_39_1,_1145_1,Q5,TRUE,NA,NA,NA,Not studied,TRUE
anon-040,_45_1,_1275_1,Q5,TRUE,NA,NA,NA,Not studied,TRUE
anon-040,_49_1,_1365_1,Q8,FALSE,NA,NA,NA,Not studied,TRUE
anon-040,_51_1,_1413_1,Q8,FALSE,NA,NA,NA,Not studied,TRUE
anon-040,_50_1,_1389_1,Q8,TRUE,NA,NA,NA,Not studied,TRUE
anon-040,_52_1,_1437_1,Q8,TRUE,NA,NA,NA,Not studied,TRUE
anon-041,_41_1,_1181_1,Q1,TRUE,NA,NA,NA,Not studied,TRUE
anon-041,_42_1,_1196_1,Q1,FALSE,NA,NA,NA,Not studied,TRUE
anon-041,_47_1,_1311_1,Q1,FALSE,NA,NA,NA,Not studied,TRUE
anon-041,_34_1,_1036_1,Q1,FALSE,5,1,0.15117187499999998,Studied,TRUE
anon-041,_35_1,_1051_1,Q1,TRUE,NA,NA,NA,Not studied,TRUE
anon-041,_55_1,_1529_1,Q11,FALSE,NA,NA,NA,Not studied,TRUE
anon-041,_53_1,_1469_1,Q11,FALSE,4,1,0.25078124999999996,Studied,TRUE
anon-041,_56_1,_1559_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-041,_54_1,_1499_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-041,_57_1,_1570_1,Q13,FALSE,NA,NA,NA,Not studied,TRUE
anon-041,_67_1,_1786_1,Q13,FALSE,7,1,0.29960937500000007,Studied,TRUE
anon-041,_58_1,_1583_1,Q13,TRUE,NA,NA,NA,Not studied,TRUE
anon-041,_68_1,_1799_1,Q13,TRUE,NA,NA,NA,Not studied,TRUE
anon-041,_59_1,_1597_1,Q16,FALSE,NA,NA,NA,Not studied,FALSE
anon-041,_70_1,_1828_1,Q16,FALSE,4,1,0.20078125,Studied,FALSE
anon-041,_60_1,_1612_1,Q16,TRUE,NA,NA,NA,Not studied,FALSE
anon-041,_71_1,_1843_1,Q16,TRUE,NA,NA,NA,Not studied,FALSE
anon-041,_61_1,_1638_1,Q19,FALSE,NA,NA,NA,Not studied,TRUE
anon-041,_72_1,_1869_1,Q19,FALSE,5,1,0.24101562499999996,Studied,TRUE
anon-041,_62_1,_1668_1,Q19,TRUE,NA,NA,NA,Not studied,TRUE
anon-041,_73_1,_1899_1,Q19,TRUE,NA,NA,NA,Not studied,TRUE
anon-041,_63_1,_1685_1,Q22,FALSE,NA,NA,NA,Not studied,TRUE
anon-041,_74_1,_1916_1,Q22,FALSE,5,0.8,0.18789062500000006,Studied,TRUE
anon-041,_64_1,_1706_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-041,_75_1,_1937_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-041,_65_1,_1743_1,Q25,FALSE,NA,NA,NA,Not studied,TRUE
anon-041,_76_1,_1974_1,Q25,FALSE,4,1,0.20078125,Studied,TRUE
anon-041,_77_1,_2003_1,Q25,TRUE,NA,NA,NA,Not studied,TRUE
anon-041,_66_1,_1772_1,Q25,TRUE,NA,NA,NA,Not studied,TRUE
anon-041,_48_1,_1346_1,Q3,FALSE,NA,NA,NA,Not studied,FALSE
anon-041,_46_1,_1306_1,Q3,FALSE,4,0.75,0.20078125,Studied,FALSE
anon-041,_37_1,_1101_1,Q3,TRUE,NA,NA,NA,Not studied,FALSE
anon-041,_43_1,_1231_1,Q3,TRUE,NA,NA,NA,Not studied,FALSE
anon-041,_44_1,_1250_1,Q5,FALSE,NA,NA,NA,Not studied,TRUE
anon-041,_38_1,_1120_1,Q5,FALSE,5,0.8,0.25664062499999996,Studied,TRUE
anon-041,_40_1,_1170_1,Q5,FALSE,NA,NA,NA,Not studied,TRUE
anon-041,_39_1,_1145_1,Q5,TRUE,NA,NA,NA,Not studied,TRUE
anon-041,_45_1,_1275_1,Q5,TRUE,NA,NA,NA,Not studied,TRUE
anon-041,_49_1,_1365_1,Q8,FALSE,NA,NA,NA,Not studied,FALSE
anon-041,_51_1,_1413_1,Q8,FALSE,7,0.8571428571428571,0.29960937500000007,Studied,FALSE
anon-041,_50_1,_1389_1,Q8,TRUE,NA,NA,NA,Not studied,FALSE
anon-041,_52_1,_1437_1,Q8,TRUE,NA,NA,NA,Not studied,FALSE
anon-042,_41_1,_1181_1,Q1,TRUE,1,1,0.3,Studied,TRUE
anon-042,_42_1,_1196_1,Q1,FALSE,NA,NA,NA,Not studied,TRUE
anon-042,_47_1,_1311_1,Q1,FALSE,4,1,0.20078125,Studied,TRUE
anon-042,_34_1,_1036_1,Q1,FALSE,NA,NA,NA,Not studied,TRUE
anon-042,_35_1,_1051_1,Q1,TRUE,NA,NA,NA,Not studied,TRUE
anon-042,_55_1,_1529_1,Q11,FALSE,5,1,0.250390625,Studied,FALSE
anon-042,_53_1,_1469_1,Q11,FALSE,NA,NA,NA,Not studied,FALSE
anon-042,_56_1,_1559_1,Q11,TRUE,NA,NA,NA,Not studied,FALSE
anon-042,_54_1,_1499_1,Q11,TRUE,NA,NA,NA,Not studied,FALSE
anon-042,_57_1,_1570_1,Q13,FALSE,27,1,0.6066406250000002,Studied,TRUE
anon-042,_67_1,_1786_1,Q13,FALSE,NA,NA,NA,Not studied,TRUE
anon-042,_58_1,_1583_1,Q13,TRUE,NA,NA,NA,Not studied,TRUE
anon-042,_68_1,_1799_1,Q13,TRUE,NA,NA,NA,Not studied,TRUE
anon-042,_59_1,_1597_1,Q16,FALSE,4,1,0.30000000000000004,Studied,FALSE
anon-042,_70_1,_1828_1,Q16,FALSE,NA,NA,NA,Not studied,FALSE
anon-042,_60_1,_1612_1,Q16,TRUE,NA,NA,NA,Not studied,FALSE
anon-042,_71_1,_1843_1,Q16,TRUE,NA,NA,NA,Not studied,FALSE
anon-042,_61_1,_1638_1,Q19,FALSE,4,1,0.20078125,Studied,TRUE
anon-042,_72_1,_1869_1,Q19,FALSE,NA,NA,NA,Not studied,TRUE
anon-042,_62_1,_1668_1,Q19,TRUE,NA,NA,NA,Not studied,TRUE
anon-042,_73_1,_1899_1,Q19,TRUE,NA,NA,NA,Not studied,TRUE
anon-042,_63_1,_1685_1,Q22,FALSE,NA,NA,NA,Not studied,TRUE
anon-042,_74_1,_1916_1,Q22,FALSE,NA,NA,NA,Not studied,TRUE
anon-042,_64_1,_1706_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-042,_75_1,_1937_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-042,_65_1,_1743_1,Q25,FALSE,4,1,0.24843749999999998,Studied,TRUE
anon-042,_76_1,_1974_1,Q25,FALSE,NA,NA,NA,Not studied,TRUE
anon-042,_77_1,_2003_1,Q25,TRUE,NA,NA,NA,Not studied,TRUE
anon-042,_66_1,_1772_1,Q25,TRUE,NA,NA,NA,Not studied,TRUE
anon-042,_48_1,_1346_1,Q3,FALSE,6,0.6666666666666666,0.29921875,Studied,TRUE
anon-042,_46_1,_1306_1,Q3,FALSE,NA,NA,NA,Not studied,TRUE
anon-042,_37_1,_1101_1,Q3,TRUE,NA,NA,NA,Not studied,TRUE
anon-042,_43_1,_1231_1,Q3,TRUE,NA,NA,NA,Not studied,TRUE
anon-042,_44_1,_1250_1,Q5,FALSE,NA,NA,NA,Not studied,TRUE
anon-042,_38_1,_1120_1,Q5,FALSE,NA,NA,NA,Not studied,TRUE
anon-042,_40_1,_1170_1,Q5,FALSE,4,1,0.20078125,Studied,TRUE
anon-042,_39_1,_1145_1,Q5,TRUE,NA,NA,NA,Not studied,TRUE
anon-042,_45_1,_1275_1,Q5,TRUE,NA,NA,NA,Not studied,TRUE
anon-042,_49_1,_1365_1,Q8,FALSE,10,0.7,0.32265625,Studied,TRUE
anon-042,_51_1,_1413_1,Q8,FALSE,NA,NA,NA,Not studied,TRUE
anon-042,_50_1,_1389_1,Q8,TRUE,NA,NA,NA,Not studied,TRUE
anon-042,_52_1,_1437_1,Q8,TRUE,NA,NA,NA,Not studied,TRUE
anon-043,_41_1,_1181_1,Q1,TRUE,6,0.8333333333333334,0.2007812500000001,Studied,TRUE
anon-043,_42_1,_1196_1,Q1,FALSE,4,1,0.20078125,Studied,TRUE
anon-043,_47_1,_1311_1,Q1,FALSE,5,1,0.15117187499999998,Studied,TRUE
anon-043,_34_1,_1036_1,Q1,FALSE,NA,NA,NA,Not studied,TRUE
anon-043,_35_1,_1051_1,Q1,TRUE,NA,NA,NA,Not studied,TRUE
anon-043,_55_1,_1529_1,Q11,FALSE,3,1,0.250390625,Studied,TRUE
anon-043,_53_1,_1469_1,Q11,FALSE,NA,NA,NA,Not studied,TRUE
anon-043,_56_1,_1559_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-043,_54_1,_1499_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-043,_57_1,_1570_1,Q13,FALSE,8,0.875,0.3046874999999999,Studied,TRUE
anon-043,_67_1,_1786_1,Q13,FALSE,NA,NA,NA,Not studied,TRUE
anon-043,_58_1,_1583_1,Q13,TRUE,NA,NA,NA,Not studied,TRUE
anon-043,_68_1,_1799_1,Q13,TRUE,NA,NA,NA,Not studied,TRUE
anon-043,_59_1,_1597_1,Q16,FALSE,7,1,0.3222656249999999,Studied,TRUE
anon-043,_70_1,_1828_1,Q16,FALSE,NA,NA,NA,Not studied,TRUE
anon-043,_60_1,_1612_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-043,_71_1,_1843_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-043,_61_1,_1638_1,Q19,FALSE,7,1,0.2378906249999999,Studied,TRUE
anon-043,_72_1,_1869_1,Q19,FALSE,NA,NA,NA,Not studied,TRUE
anon-043,_62_1,_1668_1,Q19,TRUE,NA,NA,NA,Not studied,TRUE
anon-043,_73_1,_1899_1,Q19,TRUE,NA,NA,NA,Not studied,TRUE
anon-043,_63_1,_1685_1,Q22,FALSE,5,1,0.291015625,Studied,TRUE
anon-043,_74_1,_1916_1,Q22,FALSE,NA,NA,NA,Not studied,TRUE
anon-043,_64_1,_1706_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-043,_75_1,_1937_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-043,_65_1,_1743_1,Q25,FALSE,7,1,0.267578125,Studied,TRUE
anon-043,_76_1,_1974_1,Q25,FALSE,NA,NA,NA,Not studied,TRUE
anon-043,_77_1,_2003_1,Q25,TRUE,NA,NA,NA,Not studied,TRUE
anon-043,_66_1,_1772_1,Q25,TRUE,NA,NA,NA,Not studied,TRUE
anon-043,_48_1,_1346_1,Q3,FALSE,5,0.6,0.398046875,Studied,FALSE
anon-043,_46_1,_1306_1,Q3,FALSE,NA,NA,NA,Not studied,FALSE
anon-043,_37_1,_1101_1,Q3,TRUE,NA,NA,NA,Not studied,FALSE
anon-043,_43_1,_1231_1,Q3,TRUE,4,1,0.29999999999999993,Studied,FALSE
anon-043,_44_1,_1250_1,Q5,FALSE,4,0.75,0.30000000000000004,Studied,TRUE
anon-043,_38_1,_1120_1,Q5,FALSE,NA,NA,NA,Not studied,TRUE
anon-043,_40_1,_1170_1,Q5,FALSE,5,0.8,0.3496093749999999,Studied,TRUE
anon-043,_39_1,_1145_1,Q5,TRUE,NA,NA,NA,Not studied,TRUE
anon-043,_45_1,_1275_1,Q5,TRUE,NA,NA,NA,Not studied,TRUE
anon-043,_49_1,_1365_1,Q8,FALSE,4,0.75,0.20078125,Studied,TRUE
anon-043,_51_1,_1413_1,Q8,FALSE,NA,NA,NA,Not studied,TRUE
anon-043,_50_1,_1389_1,Q8,TRUE,NA,NA,NA,Not studied,TRUE
anon-043,_52_1,_1437_1,Q8,TRUE,NA,NA,NA,Not studied,TRUE
anon-044,_41_1,_1181_1,Q1,TRUE,NA,NA,NA,Not studied,TRUE
anon-044,_42_1,_1196_1,Q1,FALSE,NA,NA,NA,Not studied,TRUE
anon-044,_47_1,_1311_1,Q1,FALSE,NA,NA,NA,Not studied,TRUE
anon-044,_34_1,_1036_1,Q1,FALSE,4,1,0.20078125,Studied,TRUE
anon-044,_35_1,_1051_1,Q1,TRUE,8,1,0.12734374999999995,Studied,TRUE
anon-044,_55_1,_1529_1,Q11,FALSE,NA,NA,NA,Not studied,FALSE
anon-044,_53_1,_1469_1,Q11,FALSE,NA,NA,NA,Not studied,FALSE
anon-044,_56_1,_1559_1,Q11,TRUE,NA,NA,NA,Not studied,FALSE
anon-044,_54_1,_1499_1,Q11,TRUE,NA,NA,NA,Not studied,FALSE
anon-044,_57_1,_1570_1,Q13,FALSE,NA,NA,NA,Not studied,TRUE
anon-044,_67_1,_1786_1,Q13,FALSE,14,0.5714285714285714,0.6500000000000002,Studied,TRUE
anon-044,_58_1,_1583_1,Q13,TRUE,NA,NA,NA,Not studied,TRUE
anon-044,_68_1,_1799_1,Q13,TRUE,NA,NA,NA,Not studied,TRUE
anon-044,_59_1,_1597_1,Q16,FALSE,NA,NA,NA,Not studied,TRUE
anon-044,_70_1,_1828_1,Q16,FALSE,5,1,0.27460937500000004,Studied,TRUE
anon-044,_60_1,_1612_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-044,_71_1,_1843_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-044,_61_1,_1638_1,Q19,FALSE,NA,NA,NA,Not studied,FALSE
anon-044,_72_1,_1869_1,Q19,FALSE,NA,NA,NA,Not studied,FALSE
anon-044,_62_1,_1668_1,Q19,TRUE,NA,NA,NA,Not studied,FALSE
anon-044,_73_1,_1899_1,Q19,TRUE,NA,NA,NA,Not studied,FALSE
anon-044,_63_1,_1685_1,Q22,FALSE,NA,NA,NA,Not studied,FALSE
anon-044,_74_1,_1916_1,Q22,FALSE,30,0.8333333333333334,0.39218750000000024,Studied,FALSE
anon-044,_64_1,_1706_1,Q22,TRUE,NA,NA,NA,Not studied,FALSE
anon-044,_75_1,_1937_1,Q22,TRUE,NA,NA,NA,Not studied,FALSE
anon-044,_65_1,_1743_1,Q25,FALSE,NA,NA,NA,Not studied,TRUE
anon-044,_76_1,_1974_1,Q25,FALSE,NA,NA,NA,Not studied,TRUE
anon-044,_77_1,_2003_1,Q25,TRUE,NA,NA,NA,Not studied,TRUE
anon-044,_66_1,_1772_1,Q25,TRUE,NA,NA,NA,Not studied,TRUE
anon-044,_48_1,_1346_1,Q3,FALSE,NA,NA,NA,Not studied,TRUE
anon-044,_46_1,_1306_1,Q3,FALSE,9,0.6666666666666666,0.423828125,Studied,TRUE
anon-044,_37_1,_1101_1,Q3,TRUE,6,1,0.36171875,Studied,TRUE
anon-044,_43_1,_1231_1,Q3,TRUE,NA,NA,NA,Not studied,TRUE
anon-044,_44_1,_1250_1,Q5,FALSE,NA,NA,NA,Not studied,TRUE
anon-044,_38_1,_1120_1,Q5,FALSE,NA,NA,NA,Not studied,TRUE
anon-044,_40_1,_1170_1,Q5,FALSE,NA,NA,NA,Not studied,TRUE
anon-044,_39_1,_1145_1,Q5,TRUE,NA,NA,NA,Not studied,TRUE
anon-044,_45_1,_1275_1,Q5,TRUE,NA,NA,NA,Not studied,TRUE
anon-044,_49_1,_1365_1,Q8,FALSE,NA,NA,NA,Not studied,FALSE
anon-044,_51_1,_1413_1,Q8,FALSE,NA,NA,NA,Not studied,FALSE
anon-044,_50_1,_1389_1,Q8,TRUE,NA,NA,NA,Not studied,FALSE
anon-044,_52_1,_1437_1,Q8,TRUE,12,1,0.6640625000000002,Studied,FALSE
anon-045,_41_1,_1181_1,Q1,TRUE,2,1,0.3,Studied,TRUE
anon-045,_42_1,_1196_1,Q1,FALSE,NA,NA,NA,Not studied,TRUE
anon-045,_47_1,_1311_1,Q1,FALSE,5,1,0.15117187499999998,Studied,TRUE
anon-045,_34_1,_1036_1,Q1,FALSE,NA,NA,NA,Not studied,TRUE
anon-045,_35_1,_1051_1,Q1,TRUE,NA,NA,NA,Not studied,TRUE
anon-045,_55_1,_1529_1,Q11,FALSE,4,1,0.20078125,Studied,FALSE
anon-045,_53_1,_1469_1,Q11,FALSE,NA,NA,NA,Not studied,FALSE
anon-045,_56_1,_1559_1,Q11,TRUE,NA,NA,NA,Not studied,FALSE
anon-045,_54_1,_1499_1,Q11,TRUE,NA,NA,NA,Not studied,FALSE
anon-045,_57_1,_1570_1,Q13,FALSE,6,0.3333333333333333,0.2015625,Studied,FALSE
anon-045,_67_1,_1786_1,Q13,FALSE,NA,NA,NA,Not studied,FALSE
anon-045,_58_1,_1583_1,Q13,TRUE,NA,NA,NA,Not studied,FALSE
anon-045,_68_1,_1799_1,Q13,TRUE,NA,NA,NA,Not studied,FALSE
anon-045,_59_1,_1597_1,Q16,FALSE,5,1,0.15117187499999998,Studied,TRUE
anon-045,_70_1,_1828_1,Q16,FALSE,NA,NA,NA,Not studied,TRUE
anon-045,_60_1,_1612_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-045,_71_1,_1843_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-045,_61_1,_1638_1,Q19,FALSE,6,1,0.23124999999999998,Studied,TRUE
anon-045,_72_1,_1869_1,Q19,FALSE,NA,NA,NA,Not studied,TRUE
anon-045,_62_1,_1668_1,Q19,TRUE,NA,NA,NA,Not studied,TRUE
anon-045,_73_1,_1899_1,Q19,TRUE,NA,NA,NA,Not studied,TRUE
anon-045,_63_1,_1685_1,Q22,FALSE,4,1,0.30000000000000004,Studied,TRUE
anon-045,_74_1,_1916_1,Q22,FALSE,NA,NA,NA,Not studied,TRUE
anon-045,_64_1,_1706_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-045,_75_1,_1937_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-045,_65_1,_1743_1,Q25,FALSE,9,1,0.28632812500000004,Studied,TRUE
anon-045,_76_1,_1974_1,Q25,FALSE,NA,NA,NA,Not studied,TRUE
anon-045,_77_1,_2003_1,Q25,TRUE,NA,NA,NA,Not studied,TRUE
anon-045,_66_1,_1772_1,Q25,TRUE,NA,NA,NA,Not studied,TRUE
anon-045,_48_1,_1346_1,Q3,FALSE,NA,NA,NA,Not studied,FALSE
anon-045,_46_1,_1306_1,Q3,FALSE,NA,NA,NA,Not studied,FALSE
anon-045,_37_1,_1101_1,Q3,TRUE,NA,NA,NA,Not studied,FALSE
